PM10 TEMP_MEAN H_TEMP L_TEMP CLOUD RAIN TEMP_Range
120 19.6 25.1 15.6 3.9 0 9.5
83 17.7 23.5 14.0 7.5 0 9.5
115 18.4 24.5 13.3 6.5 0 11.2
112 18.5 22.9 15.3 7.9 0 7.6
162 19.3 26.0 13.2 5.6 0 12.8
221 20.7 27.6 15.2 5.0 0 12.4
216 20.9 26.4 14.8 4.3 0 11.6
205 20.5 25.6 16.5 9.3 0.5 9.1
51 17.3 19.8 15.3 9.4 6.0 4.5
49 21.7 27.7 16.0 3.8 0 11.7
61 23.9 29.5 17.4 2.3 0 12.1
47 25.2 30.4 19.2 3.0 0 11.2
45 23.0 24.4 21.8 9.8 0.0 2.6
37 21.7 25.2 19.1 8.1 3.0 6.1
29 24.1 30.3 18.3 2.0 0 12.0
74 23.5 28.5 18.5 0.1 0 10.0
72 22.6 28.4 16.4 0.0 0 12.0
80 22.0 27.5 16.7 5.0 0 10.8
86 21.6 28.2 17.0 4.3 0 11.2
103 22.4 29.7 16.1 1.4 0 13.6
128 18.5 23.1 15.9 7.0 3.5 7.2
84 20.9 27.2 14.4 3.6 0 12.8
78 24.1 30.9 17.8 4.9 0 13.1
67 25.9 31.1 21.4 4.4 0 9.7
63 23.0 25.1 21.1 8.5 0.0 4.0
70 20.9 23.8 19.3 10.0 9.5 4.5
30 19.3 21.2 18.3 9.4 22.0 2.9
82 20.3 22.4 17.9 9.9 0 4.5
82 20.2 22.7 18.6 8.8 0.5 4.1
77 18.0 19.3 17.4 9.0 12.0 1.9
83 20.3 25.5 16.7 7.3 6.5 8.8
116 22.3 27.1 18.1 4.0 0 9.0
119 22.4 27.3 17.9 7.3 0 9.4
117 23.3 26.8 19.4 9.8 0 7.4
75 21.9 25.5 18.9 8.3 0 6.6
61 23.5 27.9 19.4 5.5 0 8.5
74 24.5 30.4 19.9 5.3 0 10.5
86 21.4 23.9 18.9 9.8 26.0 5.0
44 16.7 18.9 15.8 10.0 13.5 3.1
68 19.2 23.6 15.8 7.5 3.0 7.8
112 22.4 27.5 18.1 7.5 0 9.4
67 20.0 22.5 18.2 9.9 51.5 4.3
21 22.8 28.1 18.1 4.1 0.5 10.0
76 19.7 20.7 18.5 9.9 7.5 2.2
133 22.8 28.3 19.0 9.4 0 9.3
158 23.0 27.8 20.2 6.0 0.3 7.6
128 24.7 30.7 19.6 6.1 1.5 11.1
28 21.4 24.3 18.7 8.1 14.0 5.6
26 22.3 24.9 18.8 7.5 0.0 6.1
45 25.1 30.5 19.8 3.8 0 10.7
86 24.6 27.3 21.6 8.5 0 5.7
25 25.2 28.9 21.5 5.8 0 7.4
28 25.7 28.7 22.4 8.1 0 6.3
37 21.8 25.2 20.8 10.0 44.0 4.4
48 23.2 26.4 21.2 8.9 0.5 5.2
70 25.2 30.8 19.1 5.8 0 11.7
72 23.3 25.4 21.4 9.3 2.0 4.0
30 24.5 29.9 20.4 6.8 0.5 9.5
31 23.7 27.8 19.9 7.8 0 7.9
64 24.7 29.6 20.8 6.3 18.0 8.8
74 24.8 29.0 21.4 5.3 0 7.6
61 24.3 27.8 21.8 7.8 0.5 6.0
22 19.8 22.4 18.3 9.9 58.5 4.1
66 20.4 21.6 19.0 8.5 7.0 2.6
99 24.0 28.9 18.7 6.3 22.0 10.2
79 25.7 29.3 23.2 9.6 1.5 6.1
35 22.9 25.0 21.9 10.0 173.5 3.1
30 22.3 25.8 20.4 9.5 3.0 5.4
62 24.6 29.2 20.5 9.1 9.5 8.7
30 26.0 30.4 22.0 6.1 18.5 8.4
23 25.6 29.1 22.8 8.5 0 6.3
16 21.0 24.7 19.3 10.0 49.5 5.4
27 22.2 24.6 21.2 10.0 29.0 3.4
18 24.7 29.3 21.2 6.6 16.5 8.1
32 26.2 31.4 20.4 4.6 0 11.0
71 26.4 30.5 23.5 6.0 0 7.0
110 25.8 28.9 23.6 9.0 0.0 5.3
50 25.0 29.0 21.8 9.9 19.0 7.2
56 25.2 26.7 24.4 9.4 29.0 2.3
96 26.6 29.5 23.9 7.9 0.0 5.6
64 26.0 32.2 22.9 6.6 2.0 9.3
34 23.4 27.5 20.6 9.1 28.5 6.9
35 22.7 25.2 20.7 8.4 50.0 4.5
52 25.1 30.2 19.7 3.1 0 10.5
47 26.7 31.6 22.3 2.4 0 9.3
92 24.1 27.2 22.2 9.1 4.0 5.0
50 23.8 28.3 20.9 6.0 3.5 7.4
61 24.8 30.0 20.4 3.8 0 9.6
52 24.7 30.0 20.6 5.4 0 9.4
27 24.9 29.7 19.8 0.9 0 9.9
20 24.7 30.2 19.9 4.0 0 10.3
22 23.5 26.5 21.4 9.1 0 5.1
21 23.0 25.1 21.1 9.8 0.2 4.0
23 21.4 23.0 19.9 9.1 5.0 3.1
23 21.8 22.8 21.1 9.6 33.5 1.7
33 24.6 27.7 21.9 8.5 146.5 5.8
43 26.5 29.6 23.9 8.1 10.0 5.7
47 27.0 30.0 25.2 8.0 1.5 4.8
42 24.6 25.6 24.0 10.0 75.5 1.6
21 22.7 24.8 20.9 10.0 177.0 3.9
27 25.0 30.2 21.2 6.1 4.0 9.0
73 24.2 26.9 21.9 9.3 0 5.0
57 21.5 23.3 20.2 10.0 75.0 3.1
18 24.0 29.1 19.9 7.5 9.5 9.2
66 22.4 25.1 20.8 8.5 0 4.3
63 20.2 24.0 16.6 10.0 10.0 7.4
27 21.2 26.0 16.6 7.8 0.5 9.4
52 22.0 25.4 19.2 9.4 0 6.2
45 18.8 21.9 15.6 9.9 24.5 6.3
78 20.8 24.0 18.7 8.8 2.5 5.3
79 22.0 26.1 17.7 8.0 0 8.4
37 22.9 24.7 21.2 9.3 34.5 3.5
41 22.3 25.7 18.5 7.5 0.0 7.2
34 21.1 22.6 20.3 10.0 19.0 2.3
31 23.2 28.7 19.8 7.5 1.5 8.9
34 18.8 22.6 17.3 9.9 55.5 5.3
39 20.9 25.0 17.4 7.0 0 7.6
59 21.7 24.6 18.8 9.5 0 5.8
24 21.3 22.4 20.1 10.0 16.5 2.3
35 22.0 25.0 19.7 9.3 3.0 5.3
108 22.1 25.8 18.8 5.9 0 7.0
146 23.2 27.7 20.3 5.5 0 7.4
147 22.5 27.2 18.4 2.1 0 8.8
145 23.2 27.2 19.6 5.3 0 7.6
73 20.4 22.7 18.4 9.9 101.0 4.3
12 21.1 24.9 18.3 8.1 0.2 6.6
17 20.6 25.3 17.9 6.3 0 7.4
20 19.4 24.3 14.3 2.9 0 10.0
24 18.9 24.7 13.8 1.4 0 10.9
26 18.7 24.1 13.9 1.4 0 10.2
23 18.8 23.0 14.3 4.1 0 8.7
35 20.2 25.6 15.3 0.9 0 10.3
50 20.3 25.9 16.2 1.3 0 9.7
60 20.4 25.9 15.1 5.9 0 10.8
56 20.4 25.1 17.9 5.9 0 7.2
46 19.9 25.5 14.5 1.8 0 11.0
40 19.2 23.8 14.0 4.4 0 9.8
40 16.0 19.4 13.8 9.0 5.5 5.6
41 15.1 19.5 12.5 4.9 0 7.0
31 15.3 20.0 10.5 4.5 0 9.5
32 15.3 20.6 11.0 3.0 0 9.6
51 15.1 19.3 10.6 6.3 0 8.7
73 16.0 21.2 11.3 2.3 0 9.9
90 16.6 22.5 11.6 0.3 0 10.9
70 18.0 24.3 13.1 1.0 0 11.2
67 18.9 24.7 14.5 3.1 0 10.2
71 19.6 26.0 14.8 5.1 0 11.2
58 20.0 25.3 14.8 5.8 0 10.5
35 19.2 22.7 17.0 8.6 2.5 5.7
15 15.4 17.7 13.6 8.3 7.5 4.1
26 13.3 16.7 10.0 4.5 0 6.7
37 12.1 16.2 7.3 1.1 0 8.9
43 13.7 18.5 9.1 1.0 0 9.4
48 13.5 19.1 9.0 2.3 0 10.1
57 14.0 19.3 10.3 1.8 0 9.0
48 12.1 18.2 6.4 0.0 0 11.8
65 12.4 17.5 8.3 5.3 0 9.2
89 11.6 15.1 9.0 5.0 6.0 6.1
61 11.7 15.8 8.0 2.6 1.5 7.8
30 8.4 12.6 4.3 0.0 0 8.3
50 10.7 16.0 4.0 3.1 0 12.0
49 12.2 16.2 8.8 2.5 5.5 7.4
41 10.7 16.8 4.8 0.1 0 12.0
67 14.3 20.8 7.8 1.0 0 13.0
32 8.0 15.8 5.4 4.1 13.0 10.4
36 7.5 12.8 2.7 0.0 0 10.1
84 10.9 17.0 4.8 4.3 0 12.2
146 13.9 20.5 9.1 4.0 0 11.4
140 14.3 20.7 9.3 0.9 0 11.4
88 16.6 21.3 12.6 7.4 0 8.7
44 12.0 17.0 6.4 3.1 0.0 10.6
64 10.2 17.2 3.4 1.9 0 13.8
86 13.8 19.8 8.1 2.9 0 11.7
115 14.4 19.7 9.6 2.0 0 10.1
137 12.3 14.1 11.3 8.5 10.5 2.8
26 9.4 11.3 8.5 10.0 14.0 2.8
23 11.0 14.1 8.6 7.8 0 5.5
24 11.9 13.5 10.5 9.0 0.2 3.0
20 9.8 11.6 7.9 7.9 16.5 3.7
22 8.7 9.8 7.4 8.9 4.5 2.4
29 8.3 13.0 4.5 0.6 0 8.5
74 8.8 12.8 4.3 5.4 0 8.5
81 10.7 15.6 7.4 6.8 0.2 8.2
50 5.0 8.3 2.0 0.0 0 6.3
74 5.6 12.5 -0.6 0.4 0 13.1
100 8.7 15.6 2.9 5.1 0 12.7
67 13.1 17.2 7.8 7.4 0 9.4
39 12.1 14.6 8.6 9.3 6.0 6.0
49 4.6 9.1 -1.1 3.9 0 10.2
33 -0.1 3.4 -3.2 0.0 0 6.6
49 2.8 8.1 -2.7 2.6 0 10.8
61 6.4 8.3 3.7 8.4 0 4.6
64 8.1 11.8 5.0 4.5 6.5 6.8
43 9.5 12.1 7.0 8.8 1.0 5.1
17 9.7 13.0 7.3 8.9 0.2 5.7
19 11.6 15.3 8.6 8.6 9.5 6.7
36 8.7 11.1 7.5 9.8 0.2 3.6
59 7.7 11.8 4.5 1.9 0 7.3
80 7.2 12.0 4.0 1.9 0 8.0
124 5.8 8.6 3.2 4.3 0 5.4
82 3.0 6.9 -0.8 1.1 0 7.7
51 2.2 6.5 -2.5 3.4 0 9.0
60 6.0 9.1 2.2 8.5 1.0 6.9
42 3.4 8.8 -4.4 6.3 0.5 13.2
24 -4.8 -1.8 -7.9 1.0 0 6.1
43 -0.8 3.2 -4.0 4.4 0.7 7.2
48 -2.7 -0.3 -4.9 3.6 0 4.6
78 -0.4 4.0 -5.4 4.6 0 9.4
50 2.4 5.9 0.0 3.8 0 5.9
58 0.0 2.2 -1.3 1.3 0 3.5
82 0.4 4.5 -3.5 0.1 0 8.0
61 1.7 5.9 -2.5 1.3 0 8.4
50 -0.2 2.7 -2.5 0.0 0 5.2
56 1.2 4.5 -4.1 4.6 0.2 8.6
50 -0.7 3.7 -4.4 2.9 3.5 8.1
65 -3.4 -1.2 -5.1 4.5 0 3.9
43 -5.4 -2.2 -7.0 0.8 0 4.8
27 -4.8 -0.8 -8.1 0.0 0 7.3
49 -1.2 3.0 -7.1 3.1 0 10.1
112 3.3 9.1 -1.2 0.0 0 10.3
155 4.5 9.0 -0.2 2.3 0 9.2
246 2.5 5.6 0.8 6.8 0 4.8
177 0.9 3.7 -3.2 3.9 0 6.9
128 -3.8 -0.8 -5.5 0.0 0 4.7
48 -3.0 1.1 -6.5 0.4 0 7.6
55 2.3 6.3 -2.7 6.1 0 9.0
72 4.2 7.5 -0.8 3.4 1.0 8.3
55 0.3 3.0 -1.8 6.3 0 4.8
104 2.7 5.8 -0.3 3.9 0.0 6.1
152 3.7 5.9 1.2 6.4 0 4.7
83 3.1 5.5 1.6 3.3 3.0 3.9
80 3.9 7.1 1.6 0.8 0 5.5
55 1.8 6.8 -1.7 0.1 0 8.5
80 2.9 8.1 -2.2 1.9 0 10.3
131 4.5 6.8 1.8 7.3 0 5.0
115 1.7 5.1 -1.5 3.6 0 6.6
74 0.3 5.6 -4.0 2.8 0 9.6
71 1.8 5.0 -0.8 2.1 0 5.8
78 -0.3 3.2 -3.5 3.3 0 6.7
76 -0.6 4.5 -5.6 4.8 0 10.1
72 -0.7 1.8 -4.5 9.0 1.9 6.3
43 -6.7 -3.9 -8.8 2.8 0.0 4.9
44 -5.1 -1.3 -9.6 2.4 0 8.3
76 -1.3 3.2 -5.0 4.1 0 8.2
94 1.4 5.5 -3.5 6.1 0 9.0
46 1.2 3.2 0.6 9.4 7.9 2.6
59 0.3 1.5 -1.6 9.4 4.8 3.1
54 -1.0 1.7 -3.2 3.1 0.0 4.9
40 -4.4 0.0 -9.5 3.3 2.2 9.5
36 -14.3 -9.5 -16.0 0.8 0 6.5
32 -13.0 -9.1 -16.7 0.0 0 7.6
35 -8.7 -4.9 -13.1 1.4 0 8.2
38 -7.3 -3.7 -10.1 0.4 0 6.4
41 -7.0 -3.7 -9.3 0.1 0 5.6
45 -5.9 -2.2 -10.1 2.3 0 7.9
57 -4.1 0.3 -8.1 0.4 0 8.4
58 -0.4 4.9 -5.3 5.1 0 10.2
72 2.3 5.8 -0.2 5.4 0 6.0
103 1.7 6.0 -1.1 0.6 0 7.1
130 1.9 7.4 -2.5 1.0 0 9.9
135 3.1 9.1 -0.6 4.3 0 9.7
66 -1.7 2.5 -5.9 2.5 0 8.4
44 -4.2 -0.5 -7.1 1.4 0 6.6
46 -1.4 2.5 -5.8 4.0 0.0 8.3
45 -4.9 -0.8 -7.3 1.9 0.0 6.5
42 -4.0 -0.6 -7.8 4.4 0.4 7.2
37 -3.6 -0.4 -7.6 2.9 0.0 7.2
46 -0.2 5.5 -3.7 0.0 0 9.2
47 -2.2 3.0 -6.5 0.0 0 9.5
72 -0.3 4.5 -5.5 2.0 0 10.0
97 2.3 5.9 -0.1 6.3 0.0 6.0
67 1.9 6.5 -1.3 0.6 0 7.8
57 3.8 7.0 -1.0 7.0 0 8.0
70 3.5 6.8 0.8 4.5 0.4 6.0
57 3.5 8.6 -0.6 0.0 0 9.2
75 4.2 9.6 -0.4 3.1 0 10.0
101 4.4 7.9 2.2 3.3 0 5.7
119 5.3 11.3 -0.5 0.0 0 11.8
104 8.2 15.6 1.5 0.0 0 14.1
114 11.5 18.7 3.2 1.8 0 15.5
102 10.7 14.6 7.9 10.0 46.0 6.7
44 3.7 13.3 1.2 10.0 6.5 12.1
51 1.5 6.0 -1.3 1.0 0 7.3
51 4.0 6.3 0.4 8.0 0 5.9
92 6.0 10.6 2.4 4.9 0 8.2
34 1.5 4.8 -0.8 2.0 0.3 5.6
34 1.9 6.1 -1.8 0.4 0 7.9
62 5.5 10.5 0.3 7.3 1.0 10.2
50 2.9 6.5 0.3 6.5 0 6.2
40 1.7 6.0 -1.1 1.6 0 7.1
25 -2.0 1.5 -4.5 0.1 0 6.0
34 -1.7 2.2 -4.3 5.8 0 6.5
35 -1.5 2.5 -5.5 4.1 14.6 8.0
44 -0.1 3.5 -1.7 7.5 0.0 5.2
44 -3.4 -0.8 -5.0 2.3 0 4.2
44 -1.4 2.2 -5.6 0.5 0 7.8
79 3.1 6.9 -2.2 4.0 0 9.1
93 7.8 13.5 1.2 0.4 0 12.3
93 10.4 14.0 7.5 7.8 0 6.5
289 5.7 9.1 3.2 5.9 0 5.9
100 6.9 11.6 2.9 2.9 0 8.7
137 7.8 12.6 4.0 5.8 0 8.6
105 6.7 12.0 4.0 3.4 0 8.0
96 9.4 15.8 2.2 2.1 0 13.6
96 14.5 18.7 8.8 6.4 1.0 9.9
40 4.9 16.3 -1.0 8.0 9.0 17.3
41 2.1 7.0 -1.8 1.0 0 8.8
66 4.2 9.6 -0.5 4.5 0 10.1
82 7.0 12.3 2.2 3.5 0 10.1
91 10.0 15.5 4.0 8.9 0 11.5
103 10.8 16.0 7.5 3.8 0 8.5
93 9.0 14.0 4.5 2.6 0 9.5
88 8.9 13.1 6.3 5.9 1.0 6.8
92 9.1 14.3 5.5 3.6 0 8.8
69 10.6 16.2 4.5 0.0 0 11.7
61 10.8 16.2 6.0 1.1 0 10.2
51 11.7 18.2 4.4 2.1 0 13.8
58 14.1 18.0 11.1 9.4 0.0 6.9
108 9.7 13.6 5.9 4.4 2.0 7.7
105 7.9 12.3 3.9 0.0 0 8.4
96 9.1 16.7 4.1 7.3 10.5 12.6
44 5.6 7.5 4.5 7.5 2.0 3.0
49 6.4 9.6 2.7 4.0 0.0 6.9
46 7.6 13.0 2.7 0.0 0 10.3
44 9.1 14.6 4.5 0.0 0 10.1
61 7.9 10.8 5.5 9.0 0.0 5.3
56 10.3 15.1 7.4 5.8 0.0 7.7
48 10.5 15.8 4.8 0.0 0 11.0
81 13.0 19.7 7.4 0.0 0 12.3
104 15.1 21.3 8.5 5.6 0 12.8
58 16.1 22.2 12.1 2.5 0 10.1
78 16.6 21.7 11.5 4.3 0 10.2
83 17.1 22.7 13.0 3.3 0 9.7
70 16.8 23.3 12.0 1.6 0 11.3
86 15.5 21.7 10.3 3.5 0 11.4
90 15.6 20.2 11.6 0.0 0 8.6
78 17.5 23.0 11.3 0.3 0 11.7
63 19.7 27.3 11.8 6.3 2.5 15.5
48 14.2 16.1 12.1 10.0 15.5 4.0
83 15.6 21.3 10.6 3.1 0 10.7
122 18.9 25.2 10.1 4.4 0 15.1
87 16.0 19.1 13.1 6.5 0.1 6.0
192 12.8 16.8 9.3 0.6 0 7.5
38 11.8 17.2 7.9 2.6 0 9.3
31 13.0 17.6 8.3 2.9 0 9.3
31 10.3 14.3 7.6 9.6 30.5 6.7
15 8.2 11.8 5.9 6.8 13.0 5.9
50 11.9 18.1 5.1 0.3 0 13.0
42 14.8 21.7 7.5 2.5 0 14.2
54 17.3 22.6 13.1 7.3 0 9.5
44 19.6 25.7 13.1 4.1 0 12.6
41 17.4 20.2 15.5 8.9 1.0 4.7
33 14.8 17.1 11.1 10.0 16.5 6.0
121 14.2 20.3 9.3 1.1 0.0 11.0
95 15.5 21.8 8.8 0.0 0 13.0
111 16.9 21.8 13.8 1.6 0 8.0
84 17.7 24.6 9.6 3.6 0 15.0
116 18.1 21.5 13.6 8.6 0.0 7.9
48 14.8 17.8 13.6 9.9 30.0 4.2
39 14.9 16.2 13.6 10.0 10.5 2.6
152 17.3 22.6 12.0 6.1 0 10.6
124 16.9 18.7 15.3 10.0 13.5 3.4
36 15.8 19.2 13.6 5.8 1.5 5.6
78 18.7 26.0 11.6 2.8 0 14.4
82 15.9 18.7 13.6 9.5 0.5 5.1
55 16.3 21.5 13.0 9.1 0 8.5
56 14.5 17.7 12.8 7.1 0.5 4.9
91 16.8 21.7 13.3 5.5 2.0 8.4
73 19.3 24.2 16.0 5.6 0.0 8.2
48 17.5 22.3 15.1 8.6 17.0 7.2
60 16.7 21.8 13.6 4.1 3.0 8.2
62 17.8 23.2 12.3 1.3 0 10.9
48 17.4 22.0 12.8 2.6 0 9.2
61 18.7 25.0 13.5 0.0 0 11.5
59 19.8 26.0 13.8 2.4 0 12.2
77 19.9 24.3 16.1 9.0 0.0 8.2
82 21.8 27.6 17.7 8.4 5.5 9.9
54 18.8 21.1 16.7 10.0 67.0 4.4
54 20.1 24.7 16.7 6.4 0.0 8.0
74 21.5 26.7 17.8 7.6 0 8.9
48 20.6 25.7 16.0 1.1 0 9.7
68 21.2 28.2 14.6 2.5 0 13.6
82 23.3 30.6 15.8 0.1 0 14.8
98 26.0 32.5 18.7 0.5 0 13.8
87 26.3 32.4 20.2 5.3 0 12.2
56 25.8 31.2 21.7 8.6 0 9.5
47 23.4 25.1 22.1 9.9 0.0 3.0
39 21.5 24.7 20.0 9.6 0.0 4.7
45 20.0 22.3 18.0 8.4 0.0 4.3
77 20.6 25.2 16.0 1.5 0 9.2
142 23.3 29.0 17.3 2.1 0 11.7
162 25.3 30.1 20.8 3.9 0 9.3
80 25.0 30.7 19.7 0.9 0 11.0
43 23.4 28.6 18.7 0.0 0 9.9
41 23.6 29.0 18.2 3.4 0 10.8
55 25.5 31.5 18.8 5.6 0 12.7
72 25.5 31.0 20.1 7.0 0 10.9
45 19.2 24.5 18.1 9.9 21.0 6.4
59 20.5 23.8 17.2 10.0 1.5 6.6
36 20.7 22.7 19.6 10.0 84.0 3.1
16 21.8 23.5 19.2 9.8 11.0 4.3
26 22.5 26.7 19.0 8.4 0 7.7
84 21.0 25.0 18.1 9.9 20.0 6.9
71 22.0 27.0 19.3 9.9 0.5 7.7
72 25.2 30.2 20.8 8.8 0 9.4
61 25.2 29.6 21.3 7.3 0 8.3
41 24.3 28.5 22.5 6.9 0.1 6.0
46 24.5 28.7 21.8 4.5 0 6.9
68 22.6 25.8 21.0 7.4 0 4.8
73 22.1 24.7 20.5 9.5 0 4.2
97 24.7 29.1 21.2 9.4 0 7.9
65 24.0 26.7 22.0 10.0 4.5 4.7
48 23.1 24.2 21.3 10.0 10.5 2.9
78 24.4 26.8 22.0 10.0 10.5 4.8
15 21.1 22.7 19.7 10.0 62.0 3.0
44 22.8 26.2 19.5 9.9 14.0 6.7
85 23.3 26.3 20.8 9.9 58.0 5.5
40 21.5 22.2 20.7 10.0 31.5 1.5
28 21.2 23.3 19.7 10.0 5.0 3.6
70 22.7 27.3 19.7 7.0 0 7.6
101 24.1 28.8 19.8 3.9 0 9.0
111 23.4 27.7 21.1 8.1 12.0 6.6
90 22.4 23.2 20.8 10.0 70.0 2.4
37 21.0 22.8 19.7 9.5 30.5 3.1
72 23.5 27.6 20.3 9.0 3.5 7.3
33 22.8 23.7 22.2 10.0 37.0 1.5
35 23.0 24.6 22.2 10.0 108.5 2.4
29 22.3 23.2 21.6 9.3 37.5 1.6
50 25.2 28.2 22.1 9.3 0.1 6.1
34 26.4 28.3 25.2 9.6 0.0 3.1
77 25.7 26.8 24.8 10.0 1.0 2.0
97 26.8 31.8 24.1 6.6 0 7.7
77 27.4 32.0 24.1 3.5 0 7.9
58 28.3 33.2 24.0 2.6 0 9.2
45 27.6 30.8 23.7 7.1 0 7.1
38 25.4 28.0 22.6 8.5 14.5 5.4
49 26.5 29.2 23.8 9.3 0.1 5.4
40 27.6 30.2 24.7 8.5 0 5.5
23 28.7 32.7 26.0 5.0 0 6.7
38 28.9 33.2 24.1 2.1 0 9.1
32 29.2 33.4 25.2 0.8 0 8.2
29 29.9 34.5 24.7 1.6 0 9.8
22 29.4 34.2 25.3 3.5 0 8.9
22 28.3 33.2 23.7 2.3 0 9.5
43 28.8 32.7 25.7 4.6 0 7.0
46 28.5 32.9 23.2 4.8 39.5 9.7
41 27.6 32.7 23.8 6.6 0.5 8.9
36 28.3 32.9 24.7 3.9 0 8.2
38 28.5 32.4 26.2 4.9 0 6.2
37 27.8 32.0 26.1 7.9 0.2 5.9
37 28.6 33.0 25.0 4.0 0.0 8.0
52 30.2 36.2 25.2 0.8 0 11.0
50 30.4 35.7 25.6 0.1 0 10.1
62 29.6 34.7 25.6 1.4 0 9.1
73 28.7 32.7 26.0 3.4 0 6.7
45 26.3 29.2 24.0 8.9 3.0 5.2
33 26.7 31.0 22.8 7.5 0 8.2
44 25.0 29.1 21.5 9.9 33.5 7.6
23 23.1 26.2 21.1 9.9 33.0 5.1
19 23.2 25.0 22.0 10.0 43.5 3.0
10 21.8 25.3 19.1 9.0 39.0 6.2
17 23.5 26.8 20.5 7.5 0 6.3
25 23.3 25.5 21.0 8.6 0 4.5
20 22.8 25.2 21.3 9.1 0.1 3.9
14 22.8 26.0 20.5 7.1 0 5.5
25 23.9 29.2 18.7 3.1 0 10.5
36 24.2 27.5 20.7 8.3 0.0 6.8
33 23.7 28.5 21.2 9.4 1.0 7.3
30 24.6 28.3 21.1 6.6 0 7.2
21 23.9 26.6 22.1 8.6 0 4.5
24 25.5 30.1 21.6 6.6 0 8.5
26 26.0 31.5 22.7 5.3 0 8.8
85 24.6 29.3 20.0 2.6 0 9.3
99 24.7 29.3 22.2 3.4 0 7.1
40 24.1 29.2 21.1 2.3 0 8.1
45 23.7 28.0 19.0 7.1 0 9.0
64 24.9 30.0 20.7 6.4 0.2 9.3
52 25.5 31.3 20.7 5.9 3.5 10.6
37 24.5 29.7 19.0 5.0 4.0 10.7
23 19.7 24.2 18.2 9.6 30.5 6.0
36 22.1 27.2 18.0 5.0 0.0 9.2
45 23.2 28.8 18.7 3.6 0 10.1
34 22.1 26.7 17.6 5.8 0 9.1
14 17.4 20.6 16.0 9.9 56.5 4.6
13 20.5 23.5 16.6 9.8 25.5 6.9
37 21.4 24.3 19.3 6.6 1.5 5.0
36 23.0 28.7 17.5 5.6 0.0 11.2
20 24.5 28.2 19.6 7.6 3.0 8.6
28 23.0 27.2 20.7 5.8 42.0 6.5
44 23.6 28.7 18.7 4.4 0 10.0
24 21.8 23.7 18.3 7.6 6.5 5.4
35 20.7 26.2 14.8 3.8 0 11.4
34 16.5 20.5 14.6 9.8 16.5 5.9
38 16.8 20.2 15.0 5.3 9.0 5.2
31 18.8 24.5 12.8 1.3 0 11.7
44 20.5 25.2 16.7 5.5 0 8.5
47 21.2 26.7 16.0 0.6 0 10.7
35 21.6 26.3 17.1 4.9 0 9.2
18 20.4 23.6 18.1 6.9 0 5.5
26 21.3 26.8 16.5 2.3 0 10.3
31 21.2 25.2 17.1 6.6 0 8.1
21 21.9 27.1 17.7 1.0 0 9.4
39 21.7 27.0 16.1 4.5 0 10.9
37 16.6 21.5 10.8 8.3 1.0 10.7
25 12.6 17.7 8.8 0.3 0 8.9
27 13.4 19.7 7.4 0.0 0 12.3
33 15.1 21.1 10.0 1.9 0 11.1
44 16.8 23.7 9.8 0.0 0 13.9
96 17.7 24.5 12.0 1.9 0 12.5
166 18.6 23.7 13.6 5.1 0 10.1
146 19.5 25.6 14.1 1.8 0 11.5
33 20.0 25.1 15.1 3.8 0 10.0
46 20.2 25.3 15.3 1.5 0 10.0
61 18.9 23.8 13.8 4.8 0 10.0
42 14.9 19.0 11.0 2.8 5.5 8.0
30 12.7 18.3 8.0 0.5 0.0 10.3
25 10.7 15.8 5.8 0.1 0 10.0
56 13.9 19.8 7.1 0.5 0 12.7
72 15.9 23.2 10.6 0.9 0 12.6
48 16.2 21.0 11.8 4.6 0 9.2
59 16.5 21.6 13.3 6.9 0 8.3
72 17.0 23.0 11.1 0.9 0 11.9
53 16.9 23.2 12.6 1.5 0 10.6
67 15.3 20.7 10.3 2.6 0 10.4
48 12.5 17.0 8.3 0.9 0 8.7
46 12.1 17.7 7.6 1.8 0 10.1
51 14.0 18.6 9.8 7.4 0 8.8
56 15.7 20.2 11.8 5.1 0 8.4
51 11.4 15.1 8.1 1.4 0 7.0
54 11.1 17.1 5.3 0.3 0 11.8
69 11.8 17.6 6.8 0.8 0 10.8
90 13.0 17.8 8.0 3.5 0 9.8
107 15.3 22.1 9.8 1.3 0 12.3
94 16.0 23.2 10.0 0.0 0 13.2
73 14.8 20.5 11.8 6.5 18.0 8.7
29 9.9 12.3 8.1 8.9 3.0 4.2
29 10.5 14.6 6.9 6.4 0.5 7.7
56 11.7 16.3 8.3 1.4 0 8.0
71 11.4 15.8 7.6 6.3 14.0 8.2
28 8.1 12.6 4.3 0.6 0 8.3
45 10.5 17.6 3.4 0.0 0 14.2
75 12.9 17.3 7.9 5.0 0 9.4
100 16.4 21.5 12.0 5.4 0 9.5
65 15.2 16.3 13.6 10.0 12.5 2.7
31 13.6 15.6 9.6 8.4 2.5 6.0
26 5.1 9.6 1.7 2.1 0 7.9
41 4.1 7.9 0.2 6.5 0 7.7
63 7.8 12.1 3.4 3.4 0 8.7
42 5.0 9.5 2.5 2.1 0.4 7.0
57 6.7 12.1 1.2 3.4 0.0 10.9
88 9.9 15.1 4.9 1.6 0 10.2
108 10.7 15.1 7.8 3.6 1.0 7.3
113 9.6 13.6 6.5 1.1 0 7.1
77 7.4 11.5 4.3 1.0 0 7.2
53 6.4 11.3 2.5 0.1 0 8.8
68 7.1 12.1 2.7 0.8 0 9.4
70 8.2 12.8 3.5 1.5 0 9.3
